Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Family_Size,Spending_Score
Male,Yes,53,Yes,Artist,0,3,Low
Male,Yes,46,No,Executive,,3,Average
Male,Yes,28,No,Engineer,6,2,Average
Female,No,87,No,Lawyer,1,2,Low
Female,Yes,45,Yes,Artist,3,2,Average
Female,No,21,No,Healthcare,1,4,Low
Female,No,51,Yes,Artist,0,1,Low
Female,Yes,37,Yes,Doctor,9,4,Average
Male,,67,Yes,Executive,0,3,High
Male,Yes,49,Yes,Artist,1,4,Average
Female,No,66,No,Entertainment,2,3,Low
Male,Yes,42,Yes,Entertainment,1,2,Low
Male,Yes,45,No,Doctor,1,3,Average
Male,No,32,Yes,Healthcare,,4,Low
Male,No,47,Yes,Doctor,1,1,Low
Female,Yes,38,Yes,Engineer,8,3,Low
Male,Yes,50,No,Executive,,4,High
Female,Yes,51,Yes,Entertainment,7,2,Average
Male,Yes,32,No,Entertainment,1,2,Average
Male,Yes,53,Yes,Entertainment,1,,High
Female,Yes,45,Yes,Artist,9,1,Low
Female,No,32,No,Healthcare,0,4,Low
Male,No,22,No,,2,2,Low
Male,No,59,Yes,Entertainment,1,1,Low
Female,No,21,No,Healthcare,,4,Low
Male,Yes,62,Yes,Artist,1,3,Average
Male,Yes,67,Yes,Lawyer,0,2,Low
Female,No,73,Yes,Artist,0,1,Low
Male,Yes,85,No,Lawyer,0,1,Low
Female,No,40,Yes,Artist,0,1,Low
Female,Yes,27,No,Artist,,2,Low
Male,Yes,41,Yes,Engineer,9,2,Average
Male,Yes,46,Yes,Doctor,0,3,Low
Male,Yes,41,Yes,Artist,,3,Average
Female,Yes,38,Yes,Artist,7,3,Average
Female,Yes,55,Yes,Artist,1,4,Average
Female,No,43,Yes,Artist,9,2,Low
Female,Yes,48,Yes,Artist,1,4,High
Female,Yes,88,Yes,Lawyer,0,3,High
Male,Yes,66,No,Entertainment,1,2,High
Female,Yes,73,No,Lawyer,1,2,Low
Male,Yes,49,Yes,Artist,9,2,Average
Male,Yes,48,Yes,Artist,0,2,Low
Female,Yes,39,No,Doctor,0,4,Average
Male,Yes,52,Yes,Artist,4,2,Average
Male,No,30,Yes,Artist,8,1,Low
Male,Yes,61,Yes,Artist,3,2,Average
Male,No,33,Yes,Healthcare,0,7,Low
Male,Yes,68,Yes,Artist,0,1,Low
Female,Yes,48,Yes,Artist,1,2,Average
Male,Yes,39,Yes,Executive,0,3,High
Female,Yes,36,No,Entertainment,1,2,Average
Male,Yes,76,Yes,Lawyer,1,2,High
Male,Yes,69,No,Artist,2,2,Low
Male,Yes,79,No,Entertainment,0,1,Low
Female,Yes,39,Yes,Healthcare,9,3,High
Male,No,32,No,Doctor,,6,Low
Male,Yes,56,Yes,Executive,,9,High
Male,No,23,No,Doctor,0,5,Low
Male,Yes,71,No,Lawyer,1,2,Low
Male,Yes,48,Yes,Artist,0,3,Average
Female,Yes,37,No,Artist,1,3,Low
Female,Yes,46,Yes,Artist,0,2,Low
Female,Yes,66,No,Lawyer,,1,Low
Female,No,25,Yes,Engineer,0,7,Low
Male,No,26,Yes,Healthcare,0,4,Low
Male,No,23,No,Healthcare,6,3,Low
Female,Yes,32,No,Doctor,,6,High
Female,Yes,84,Yes,Lawyer,2,1,Low
Male,Yes,57,No,Entertainment,0,1,Low
Male,Yes,39,Yes,Entertainment,4,4,Average
Male,Yes,71,Yes,Lawyer,1,2,Low
Male,Yes,48,Yes,Artist,1,3,Low
Female,Yes,39,Yes,Artist,7,3,Average
Female,Yes,60,Yes,Engineer,1,4,High
Female,No,43,Yes,Homemaker,14,1,Low
Male,Yes,46,No,Entertainment,1,3,High
Female,Yes,55,Yes,Artist,6,,Low
Female,Yes,62,Yes,Entertainment,1,1,Low
Male,No,57,Yes,Doctor,0,1,Low
Male,No,29,Yes,Healthcare,0,4,Low
Male,Yes,33,No,Artist,,4,Low
Male,Yes,60,Yes,Entertainment,7,4,Average
Female,Yes,58,Yes,Artist,6,1,Low
Male,Yes,52,No,Entertainment,0,4,Average
Female,Yes,30,No,Homemaker,9,3,Low
Male,Yes,52,Yes,Entertainment,1,3,Average
Male,Yes,31,Yes,Artist,0,2,Average
Female,Yes,67,Yes,Entertainment,1,,Low
Male,Yes,62,Yes,Artist,2,4,Average
Male,Yes,38,Yes,Healthcare,1,4,High
Male,Yes,60,Yes,Artist,3,3,High
Male,Yes,47,Yes,Artist,1,6,Average
Male,No,53,Yes,Artist,3,1,Low
Male,Yes,71,No,Lawyer,0,1,Low
Male,Yes,45,No,Executive,10,3,High
Female,No,37,No,Homemaker,,2,Low
Male,Yes,58,Yes,Artist,7,1,Low
Male,Yes,38,Yes,Artist,1,3,Average
Female,No,28,Yes,Homemaker,,1,Low
Female,Yes,56,Yes,Artist,,4,High
Male,Yes,49,Yes,Artist,1,4,Average
Male,Yes,50,Yes,,1,4,Average
Male,Yes,56,Yes,Executive,,2,High
Male,No,28,Yes,Artist,,1,Low
Male,No,70,No,Entertainment,0,1,Low
Female,Yes,52,No,Engineer,1,2,High
Male,Yes,75,Yes,Lawyer,1,1,Low
Male,Yes,48,No,Entertainment,5,2,Average
Male,Yes,51,Yes,Artist,1,3,Low
Male,Yes,62,Yes,Artist,1,1,Low
Female,No,43,Yes,Healthcare,0,6,Low
Female,No,22,No,Doctor,,4,Low
Male,Yes,32,Yes,Doctor,0,3,Low
Female,Yes,43,Yes,Healthcare,9,2,Low
Male,Yes,35,No,Doctor,5,4,Low
Female,Yes,68,No,Lawyer,0,1,Low
Female,Yes,36,Yes,Entertainment,,3,Average
Female,Yes,36,Yes,Artist,0,3,Average
Male,Yes,47,Yes,Artist,0,4,Average
Male,Yes,37,Yes,Artist,9,2,High
Male,No,20,No,Healthcare,1,4,Low
Female,Yes,40,Yes,Artist,2,1,Low
Female,Yes,40,Yes,Homemaker,2,2,Average
Male,No,26,No,Entertainment,1,2,Low
Female,Yes,56,Yes,Marketing,0,2,Average
Male,Yes,35,Yes,Artist,1,2,High
Male,Yes,56,No,Entertainment,1,3,Average
Male,Yes,47,Yes,Healthcare,1,2,Low
Male,Yes,88,Yes,Lawyer,0,2,High
Female,No,31,No,Healthcare,1,5,Low
Male,Yes,50,Yes,Entertainment,0,2,Average
Male,Yes,43,No,Entertainment,0,3,Average
Male,Yes,47,No,Engineer,,1,Low
Male,No,18,No,Healthcare,1,3,Low
Female,Yes,56,Yes,Artist,,1,Low
Male,Yes,88,Yes,Lawyer,1,1,Low
Female,Yes,45,Yes,Artist,3,3,Low
Female,No,28,No,Engineer,0,1,Low
Male,Yes,57,Yes,Artist,0,1,Low
Male,Yes,46,Yes,Artist,,4,Average
Male,Yes,85,Yes,Executive,0,2,High
Female,No,35,No,Entertainment,0,1,Low
Female,No,40,No,Engineer,0,3,Low
Male,Yes,38,Yes,Artist,6,1,Low
Female,No,18,No,Healthcare,6,3,Low
Male,No,31,Yes,Doctor,8,1,Low
Female,Yes,48,Yes,Artist,4,3,Average
Female,Yes,58,Yes,Engineer,0,,Average
Male,No,31,No,Doctor,0,2,Low
Male,Yes,46,No,Entertainment,1,4,Average
Female,No,31,No,Engineer,0,2,Low
Male,No,31,Yes,Healthcare,3,4,Low
Female,No,32,Yes,Homemaker,5,1,Low
Female,No,81,Yes,Lawyer,1,1,Low
Male,Yes,66,Yes,Lawyer,1,2,High
Female,No,22,No,Doctor,3,2,Low
Male,Yes,51,Yes,Entertainment,0,2,Low
Male,No,22,No,Healthcare,0,,Low
Female,No,33,Yes,Engineer,0,6,Low
Female,No,29,Yes,Engineer,10,1,Low
Female,Yes,41,Yes,Artist,7,2,High
Female,No,18,No,Healthcare,1,4,Low
Female,No,48,Yes,Lawyer,4,1,Low
Male,Yes,78,No,Executive,0,2,High
Male,No,25,Yes,Healthcare,,3,Low
Male,Yes,46,Yes,Artist,0,2,Average
Male,Yes,53,Yes,Entertainment,4,2,Low
Male,Yes,56,,Artist,2,3,Average
Male,Yes,47,Yes,Artist,2,1,Low
Female,Yes,40,No,Homemaker,6,1,Low
Male,No,27,No,Artist,8,4,Low
Male,No,18,No,Healthcare,2,,Low
Male,Yes,41,Yes,,1,4,Average
Female,Yes,31,No,Engineer,1,4,High
Female,No,40,Yes,Artist,,1,Low
Male,Yes,47,Yes,Artist,1,2,Low
Female,No,43,No,Engineer,0,1,Low
Male,Yes,81,Yes,Entertainment,1,1,Low
Male,Yes,62,Yes,Executive,1,4,High
Male,Yes,51,Yes,Artist,0,2,Average
Male,No,20,No,Healthcare,,5,Low
Male,No,42,Yes,Doctor,9,1,Low
Female,No,33,No,Doctor,0,4,Low
Female,Yes,59,Yes,Artist,0,2,Average
Male,Yes,36,Yes,Healthcare,8,2,High
Male,Yes,55,Yes,Executive,2,3,High
Male,Yes,59,No,Entertainment,1,2,Low
Female,No,39,Yes,Artist,1,3,Low
Female,No,39,Yes,Engineer,0,4,Low
Male,Yes,53,No,Executive,,4,High
Female,No,32,No,Homemaker,1,1,Low
Male,Yes,35,Yes,Healthcare,5,4,High
Male,Yes,40,Yes,Artist,0,4,Average
Male,Yes,60,Yes,Entertainment,1,3,Low
Female,No,37,Yes,Artist,9,4,Low
Male,,52,Yes,Artist,0,4,Low
Female,Yes,35,Yes,Engineer,1,2,Average
Female,No,27,No,Engineer,1,1,Low
Female,Yes,28,Yes,Artist,8,4,Low
Male,Yes,85,No,Executive,1,2,High
Male,No,29,Yes,Artist,,2,Low
Male,Yes,78,Yes,Lawyer,0,2,Low
Female,Yes,51,Yes,Artist,6,2,High
Female,No,33,No,Healthcare,0,5,Low
Male,Yes,29,Yes,Healthcare,0,2,Low
Female,No,29,No,Healthcare,0,3,Low
Male,Yes,73,Yes,Executive,0,2,High
Female,No,43,Yes,Homemaker,9,,Low
Female,No,33,No,Entertainment,8,5,Low
Female,No,23,No,Healthcare,0,3,Low
Male,Yes,56,Yes,Executive,0,1,High
Female,Yes,65,No,Engineer,1,3,Average
Female,Yes,41,Yes,Artist,11,2,Average
Male,Yes,58,Yes,Artist,1,2,Average
Female,Yes,48,Yes,Artist,0,2,Average
Female,No,36,Yes,Engineer,9,5,Low
Male,No,36,Yes,Artist,9,1,Low
Male,No,23,No,Doctor,4,3,Low
Female,Yes,68,No,Artist,6,3,Average
Female,Yes,27,Yes,Engineer,4,2,Low
Female,Yes,42,No,Marketing,0,2,Average
Male,Yes,29,No,Doctor,0,2,Low
Female,No,31,Yes,Doctor,1,3,Low
Female,No,45,Yes,Homemaker,11,1,Low
Male,Yes,50,Yes,Doctor,,3,Low
Male,No,42,Yes,Artist,8,1,Low
Female,No,55,Yes,Artist,0,1,Low
Female,No,43,Yes,Engineer,8,2,Low
Male,No,30,Yes,Healthcare,1,1,Low
Male,No,32,No,Doctor,5,1,Low
Female,No,27,Yes,Artist,9,5,Low
Male,No,33,Yes,Entertainment,1,1,Low
Male,Yes,51,No,Executive,,4,High
Male,No,31,No,Entertainment,1,4,Low
Male,Yes,31,No,Executive,1,3,High
Female,No,36,Yes,Artist,9,2,Low
Male,Yes,70,Yes,Entertainment,0,1,Low
Male,Yes,37,,,2,5,High
Female,Yes,52,Yes,Engineer,0,3,Low
Female,No,28,Yes,Healthcare,9,3,Low
Male,Yes,42,Yes,Entertainment,9,5,Low
Male,Yes,52,Yes,Artist,3,4,Average
Male,No,29,No,Doctor,0,3,Low
Female,Yes,61,Yes,Artist,0,4,Average
Female,Yes,38,,Engineer,5,2,Low
Female,No,30,Yes,Healthcare,6,,Low
Male,Yes,39,Yes,Executive,3,3,High
Female,Yes,74,No,Lawyer,0,2,High
Female,Yes,47,Yes,Entertainment,3,2,Average
Male,No,38,Yes,Artist,9,1,Low
Female,No,40,Yes,Healthcare,1,1,Low
Male,Yes,48,Yes,Executive,0,2,Low
Female,Yes,40,Yes,Artist,0,2,Low
Male,No,38,Yes,,3,2,Low
Male,No,63,Yes,Doctor,1,1,Low
Male,Yes,58,No,Artist,0,3,High
Female,Yes,51,Yes,Engineer,1,3,High
Female,Yes,38,Yes,Artist,6,2,Low
Female,No,26,No,Entertainment,6,8,Low
Male,Yes,60,Yes,Artist,1,3,Average
Male,Yes,51,Yes,Entertainment,3,3,Low
Female,Yes,56,No,Artist,,3,Average
Female,No,25,Yes,Doctor,0,1,Low
Male,No,43,No,Artist,6,2,Low
Male,Yes,73,Yes,Artist,1,2,Low
Male,No,22,No,Healthcare,,4,Low
Male,Yes,66,Yes,Lawyer,1,2,High
Female,Yes,53,No,Engineer,0,2,Average
Male,No,21,No,Healthcare,1,4,Low
Female,Yes,45,Yes,Artist,3,4,High
Male,Yes,57,Yes,Entertainment,,1,Low
Female,No,35,Yes,Doctor,1,4,Low
Male,Yes,40,Yes,Executive,0,4,High
Male,Yes,35,Yes,Artist,,2,High
Male,Yes,40,Yes,Entertainment,5,1,Low
Male,Yes,50,Yes,Artist,0,1,Low
Female,Yes,43,No,Entertainment,7,5,Average
Female,Yes,49,Yes,Artist,0,4,Low
Female,Yes,37,Yes,Artist,0,2,Low
Male,Yes,40,Yes,Artist,8,2,Average
Male,No,41,Yes,Doctor,1,1,Low
Female,Yes,39,Yes,Artist,,4,Average
Female,No,25,No,Doctor,0,4,Low
Female,No,32,No,Entertainment,0,2,Low
Female,No,39,Yes,Homemaker,1,6,Low
Female,Yes,38,Yes,Healthcare,3,3,Average
Female,No,25,Yes,Doctor,0,4,Low
Female,Yes,61,No,Engineer,0,1,Low
Female,No,31,Yes,Homemaker,9,1,Low
Male,Yes,72,Yes,Artist,2,1,Low
Female,Yes,60,Yes,Artist,0,2,High
Female,No,26,No,Homemaker,13,1,Low
Male,Yes,51,Yes,Doctor,0,5,High
Male,Yes,56,No,,1,2,Low
Male,Yes,35,,Entertainment,1,2,High
Male,Yes,55,Yes,Entertainment,1,1,Low
Female,Yes,39,Yes,Artist,2,2,High
Female,Yes,42,Yes,Engineer,2,1,Low
Female,Yes,60,Yes,Artist,2,6,Average
Male,No,36,Yes,Artist,0,1,Low
Male,Yes,25,Yes,Doctor,0,2,Average
Male,No,25,No,Healthcare,1,3,Low
Male,No,29,No,Doctor,5,5,Low
Female,No,27,No,Healthcare,0,5,Low
Male,Yes,52,Yes,Artist,1,1,Low
Male,Yes,36,No,Entertainment,,2,Low
Male,Yes,41,Yes,Artist,0,4,High
Male,No,31,No,Engineer,8,2,Low
Male,Yes,45,Yes,Entertainment,0,4,Average
Female,No,32,No,Healthcare,0,4,Low
Male,Yes,55,Yes,Engineer,1,3,Average
Male,No,28,Yes,Healthcare,1,3,Low
Female,Yes,70,Yes,Artist,5,2,High
Male,Yes,82,Yes,Lawyer,1,1,Low
Female,No,26,No,Engineer,2,7,Low
Male,No,22,No,Engineer,0,4,Low
Female,,29,No,Entertainment,1,,High
Female,Yes,48,Yes,Entertainment,0,1,Low
Male,Yes,48,Yes,Entertainment,0,2,Low
Male,No,32,Yes,Healthcare,1,4,Low
Male,No,29,No,Healthcare,0,5,Low
Male,No,35,Yes,Artist,6,3,Low
Male,Yes,39,No,Entertainment,0,4,Average
Female,No,26,No,Artist,2,2,Low
Male,No,20,No,Healthcare,1,4,Low
Female,No,35,Yes,Marketing,0,1,Low
Male,No,18,No,Healthcare,3,3,Low
Female,Yes,56,Yes,Artist,0,2,High
Male,No,40,No,Homemaker,,1,Low
Female,No,37,No,Engineer,3,1,Low
Female,Yes,57,Yes,Artist,,3,High
Male,No,23,No,Healthcare,0,4,Low
Male,Yes,52,Yes,Artist,1,1,Low
Female,Yes,45,No,Engineer,0,7,Average
Male,No,20,No,Healthcare,5,4,Low
Female,No,20,No,Healthcare,2,6,Low
Male,Yes,61,Yes,Healthcare,1,7,Average
Male,No,23,No,Doctor,0,4,Low
Female,No,52,Yes,Artist,0,2,Low
Male,Yes,25,Yes,Healthcare,8,2,Low
Male,No,21,No,Healthcare,1,6,Low
Male,Yes,59,Yes,Artist,0,6,Average
Female,No,37,Yes,Marketing,1,3,Low
Female,Yes,72,Yes,Lawyer,0,2,High
Male,Yes,50,Yes,Artist,0,1,Low
Male,No,19,No,Healthcare,0,,Low
Male,No,20,No,Healthcare,0,8,Low
Female,Yes,32,No,Artist,0,4,Average
Female,No,36,No,Doctor,0,2,Low
Female,Yes,29,No,Doctor,0,2,Average
Male,Yes,25,No,Entertainment,,,Average
Female,No,22,,Healthcare,3,4,Low
Male,Yes,66,Yes,Artist,1,1,Low
Male,Yes,50,Yes,Artist,,4,Low
Male,,53,Yes,Artist,,3,Average
Male,No,39,Yes,Entertainment,9,2,Low
Male,Yes,60,Yes,Artist,1,2,Low
Male,Yes,70,Yes,Entertainment,8,2,Average
Male,No,18,No,Doctor,0,3,Low
Female,No,33,Yes,Engineer,0,2,Low
Male,No,53,Yes,Artist,0,2,Low
Male,Yes,27,Yes,Artist,9,3,Average
Male,Yes,68,Yes,Lawyer,0,2,Low
Female,No,27,Yes,Artist,0,3,Low
Male,Yes,37,Yes,Artist,4,2,Average
Male,Yes,42,Yes,Artist,1,4,Average
Male,No,32,No,Artist,3,7,Low
Female,No,28,Yes,Engineer,7,1,Low
Male,No,31,No,Healthcare,1,4,Low
Male,Yes,88,No,Lawyer,0,,Low
Male,No,35,Yes,Artist,0,1,Low
Male,No,36,No,Healthcare,,4,Low
Male,Yes,33,No,Homemaker,9,2,Average
Female,No,40,Yes,Homemaker,13,1,Low
Male,Yes,25,Yes,Entertainment,1,2,High
Male,Yes,67,Yes,Artist,1,2,Average
Female,,18,No,Healthcare,1,3,Average
Female,Yes,62,No,Engineer,8,2,High
Female,No,21,No,Healthcare,0,2,Low
Female,No,28,No,Healthcare,,4,Low
Female,No,36,No,Engineer,,1,Low
Male,No,27,No,Doctor,0,3,Low
Female,Yes,36,Yes,Entertainment,1,4,Average
Male,Yes,53,No,Executive,0,4,Average
Female,No,30,Yes,Doctor,0,5,Low
Female,Yes,53,Yes,Artist,8,3,Average
Female,No,33,No,Doctor,1,3,Low
Female,No,36,Yes,Marketing,,3,Low
Female,Yes,53,No,Engineer,0,3,Low
Male,No,29,No,Doctor,8,4,Low
Female,No,28,No,Engineer,8,8,Low
Male,Yes,47,Yes,Artist,1,1,Low
Male,No,23,No,,1,4,Low
Female,Yes,35,Yes,Entertainment,0,4,Low
Male,Yes,87,Yes,Lawyer,3,1,Low
Male,Yes,56,Yes,Artist,0,4,Average
Female,Yes,26,No,Lawyer,0,9,Low
Female,Yes,75,Yes,Artist,1,3,High
Female,Yes,77,Yes,Lawyer,,2,High
Male,Yes,66,No,Artist,2,3,High
Male,Yes,55,Yes,Artist,0,2,Average
Male,Yes,61,Yes,Executive,,6,Low
Male,Yes,39,Yes,Entertainment,1,3,Average
Male,Yes,61,Yes,Executive,9,2,High
Male,No,40,No,Engineer,2,4,Low
Male,Yes,43,Yes,Executive,0,3,High
Female,No,57,Yes,Artist,1,1,Low
Female,No,37,Yes,Artist,0,2,Low
Male,Yes,41,Yes,Entertainment,2,2,Average
Female,No,20,No,,,2,Low
Male,Yes,68,No,Executive,1,2,Average
Female,Yes,43,Yes,Artist,9,4,High
Male,No,21,No,Healthcare,1,5,Low
Male,Yes,38,Yes,Engineer,1,4,Average
Male,Yes,62,Yes,Artist,1,5,Average
Female,No,30,Yes,Doctor,,7,Low
Male,No,32,Yes,Artist,0,3,Low
Female,No,18,No,Healthcare,0,5,Low
Male,Yes,35,Yes,Healthcare,1,1,Low
Female,No,28,No,Doctor,3,4,Low
Male,Yes,25,No,Artist,1,4,Average
Male,Yes,42,No,,8,,Low
Female,No,29,No,Healthcare,5,4,Low
Male,No,40,Yes,Doctor,9,,Low
Female,No,40,Yes,Entertainment,1,3,Low
Male,Yes,39,Yes,Artist,4,,Average
Female,No,18,No,Healthcare,0,3,Low
Male,No,39,No,Entertainment,0,3,Low
Male,Yes,49,No,Entertainment,1,6,Average
Female,No,25,Yes,Healthcare,,,Low
Female,No,33,Yes,Homemaker,8,1,Low
Male,Yes,38,No,Artist,8,1,Low
Male,Yes,85,Yes,Lawyer,1,1,Low
Male,Yes,51,Yes,Doctor,8,3,Average
Male,No,26,Yes,Engineer,1,3,Low
Female,Yes,35,Yes,Artist,1,3,Average
Male,Yes,33,No,Entertainment,1,3,Low
Male,No,41,Yes,Entertainment,0,1,Low
Male,Yes,41,Yes,Homemaker,2,3,Average
Male,No,77,Yes,Lawyer,0,1,Low
Female,No,41,No,Marketing,0,2,Low
Male,Yes,46,Yes,Entertainment,5,3,Low
Male,Yes,63,Yes,Artist,1,1,Low
Female,Yes,37,Yes,Artist,8,2,High
Male,Yes,58,,Artist,1,2,Average
Male,Yes,51,Yes,Engineer,,2,Low
Female,No,28,No,Engineer,1,2,Low
Male,Yes,46,Yes,Artist,,5,Average
Male,No,28,Yes,Doctor,1,2,Low
Female,No,48,Yes,Artist,6,1,Low
Female,No,28,,Engineer,0,3,Low
Male,No,36,Yes,Artist,5,1,Low
Male,No,50,Yes,Artist,1,3,Low
Female,No,32,Yes,Healthcare,9,3,Low
Male,Yes,55,Yes,Executive,9,4,High
Female,Yes,43,Yes,Artist,0,1,Low
Female,No,30,Yes,,8,2,Low
Female,Yes,32,Yes,Marketing,8,2,Low
Male,Yes,82,Yes,Artist,0,2,High
Male,Yes,33,Yes,Entertainment,,2,Average
Male,No,33,Yes,Doctor,,4,Low
Male,Yes,55,Yes,Artist,1,5,Average
Female,No,40,,Marketing,6,1,Low
Male,Yes,89,Yes,Doctor,,1,Low
Female,No,33,Yes,Doctor,0,4,Low
Male,No,22,No,Healthcare,,3,Low
Male,Yes,58,Yes,Artist,0,2,Average
Female,No,32,Yes,Healthcare,8,3,Low
Male,Yes,48,Yes,Executive,0,5,High
Male,Yes,62,Yes,Artist,1,2,Average
Female,Yes,39,Yes,Artist,14,2,Average
Male,Yes,35,Yes,Marketing,,5,Low
Male,No,47,No,Entertainment,1,1,Low
Female,Yes,35,Yes,Doctor,7,3,Average
Male,Yes,78,Yes,Lawyer,0,5,High
Female,No,42,No,Artist,0,4,Low
Female,No,37,Yes,Artist,1,1,Low
Female,No,43,Yes,Doctor,0,1,Low
Male,Yes,48,Yes,Artist,1,3,Average
Male,No,22,No,Healthcare,0,5,Low
Male,No,31,No,Healthcare,2,5,Low
Female,No,51,Yes,Artist,0,1,Low
Male,No,42,Yes,Artist,,1,Low
Male,Yes,58,Yes,Doctor,1,2,High
Male,Yes,50,Yes,Entertainment,1,4,Average
Male,Yes,71,Yes,Lawyer,1,2,High
Male,No,82,,Lawyer,1,2,Low
Male,Yes,49,No,Executive,9,5,High
Male,Yes,53,Yes,Artist,4,2,Average
Female,No,31,No,Engineer,1,1,Low
Female,No,21,No,Healthcare,9,7,Low
Male,Yes,61,Yes,Executive,0,2,High
Male,No,35,Yes,Artist,1,2,Low
Male,Yes,47,Yes,Marketing,0,2,Low
Male,,28,No,Entertainment,,2,Low
Female,Yes,38,Yes,Artist,0,3,Average
Male,No,39,Yes,Entertainment,1,1,Low
Male,Yes,55,Yes,Artist,1,2,Low
Female,No,19,No,Healthcare,0,3,Low
Female,Yes,58,No,Engineer,,2,Average
Female,Yes,76,No,Lawyer,1,2,High
Male,No,19,No,Healthcare,,4,Low
Female,Yes,51,Yes,Artist,8,2,Low
Male,No,39,Yes,Artist,5,2,Low
Male,No,22,No,Healthcare,0,3,Low
Female,Yes,47,Yes,Doctor,,5,Average
Male,No,32,No,Healthcare,8,4,Low
Female,Yes,30,No,Engineer,0,2,Average
Female,Yes,35,Yes,Homemaker,13,7,High
Male,No,35,Yes,Entertainment,13,2,Low
Female,Yes,42,Yes,Artist,1,,Low
Female,Yes,35,Yes,Healthcare,12,2,Average
Male,Yes,36,Yes,Artist,7,2,Average
Male,No,18,No,Healthcare,0,5,Low
Male,Yes,75,No,Executive,1,2,High
Male,No,46,Yes,Artist,3,1,Low
Male,Yes,68,No,Artist,0,2,Low
Male,Yes,67,Yes,Doctor,1,2,Average
Female,Yes,50,No,Engineer,1,4,Average
Male,No,32,No,Artist,0,4,Low
Male,No,21,No,Healthcare,1,5,Low
Female,Yes,48,Yes,Artist,9,4,High
Male,Yes,37,Yes,Entertainment,9,2,Average
Male,Yes,41,Yes,Artist,0,2,Low
Female,Yes,63,Yes,Executive,0,5,High
Male,No,42,Yes,Artist,9,1,Low
Female,Yes,49,Yes,Engineer,1,5,High
Male,No,23,No,Healthcare,0,4,Low
Male,No,31,No,Entertainment,0,3,Low
Male,No,45,Yes,Artist,9,1,Low
Male,Yes,21,No,Entertainment,0,3,Low
Male,Yes,55,Yes,Entertainment,0,4,Low
Female,No,26,Yes,Artist,2,2,Low
Male,No,51,Yes,Artist,,1,Low
Male,No,27,No,Doctor,1,3,Low
Male,No,41,Yes,Entertainment,11,4,Low
Male,Yes,43,No,Executive,,8,High
Female,Yes,28,Yes,Artist,0,2,Low
Male,Yes,47,No,Engineer,1,3,Average
Female,No,25,No,Doctor,8,,Low
Female,Yes,72,Yes,Engineer,0,2,High
Male,No,23,No,Healthcare,0,4,Low
Male,Yes,48,Yes,Artist,1,3,Low
Female,Yes,33,Yes,Artist,8,3,Average
Male,Yes,31,Yes,Healthcare,9,,Low
Male,Yes,72,Yes,Executive,8,2,High
Male,Yes,66,No,Executive,1,2,Low
Female,No,33,Yes,Healthcare,0,4,Low
Female,Yes,70,Yes,Artist,0,2,High
Female,No,35,Yes,Artist,7,1,Low
Male,No,38,Yes,Artist,1,1,Low
Female,Yes,51,Yes,Artist,1,4,Average
Male,Yes,67,Yes,Homemaker,1,2,Average
Female,No,46,Yes,Artist,3,2,Low
Female,No,47,No,Entertainment,0,1,Low
Male,Yes,55,Yes,Artist,1,1,Low
Male,Yes,51,No,Executive,9,2,High
Female,Yes,47,Yes,Artist,0,1,Low
Male,Yes,31,No,Homemaker,9,1,Low
Female,No,30,No,Healthcare,0,9,Low
Male,No,26,No,Healthcare,0,4,Low
Male,Yes,60,Yes,Executive,0,4,High
Male,No,21,No,Healthcare,,4,Low
Male,No,19,No,Doctor,0,3,Low
Female,Yes,60,Yes,Artist,1,3,Average
Male,No,25,Yes,Healthcare,0,3,Low
Female,No,21,No,Healthcare,0,,Low
Female,No,25,Yes,Engineer,,2,Low
Male,Yes,36,Yes,Doctor,7,2,Average
Female,Yes,52,Yes,Engineer,1,5,Average
Female,Yes,83,Yes,Lawyer,1,2,High
Female,Yes,56,Yes,Artist,0,5,High
Female,Yes,47,Yes,Engineer,0,4,Average
Male,Yes,40,Yes,Artist,1,2,Average
Male,Yes,67,Yes,Lawyer,0,2,High
Male,No,41,Yes,Artist,0,2,Low
Female,Yes,40,No,Entertainment,0,4,Low
Male,Yes,29,Yes,Doctor,1,3,Low
Female,No,41,Yes,Artist,10,1,Low
Male,Yes,50,No,Executive,1,4,High
Male,Yes,38,Yes,,9,2,Average
Female,No,33,No,Marketing,9,4,Low
Female,No,48,No,Healthcare,0,4,Low
Male,No,37,Yes,Artist,8,1,Low
Male,Yes,37,Yes,Artist,1,2,Average
Female,Yes,36,Yes,Entertainment,0,3,Average
Male,No,63,Yes,Artist,0,1,Low
Female,No,22,No,Healthcare,1,4,Low
Male,Yes,41,Yes,Artist,3,3,Average
Female,No,42,Yes,Artist,12,1,Low
Male,No,26,Yes,Doctor,0,5,Low
Female,No,35,Yes,Artist,0,3,Low
Male,Yes,78,No,Lawyer,,2,High
Male,No,57,Yes,Entertainment,4,1,Low
Male,Yes,61,Yes,Entertainment,4,2,Average
Male,No,18,No,Healthcare,4,3,Low
Male,Yes,50,No,Marketing,1,6,High
Female,No,51,Yes,Artist,8,1,Low
Female,,19,No,Healthcare,8,,Low
Male,Yes,65,Yes,Executive,1,2,High
Male,No,26,Yes,Healthcare,1,3,Low
Male,Yes,50,Yes,Artist,0,2,Average
Female,No,36,Yes,Artist,5,,Low
Male,Yes,71,Yes,Lawyer,2,,High
Female,Yes,75,No,Lawyer,0,2,High
